iiin	764401
impx	1820191
omp	1652133
rada	761238
thff	714562
mua	901243
true	1327318
insw	1679049
avd	5981
bme	1314966
oxfd	1586049
cmo	766701
dnk	1785154
wifi	1169988
ppr	826020
ctmx	1501989
ipv	1789029
eft	1288992
nat	1000177
vhc	1082324
mux	314203
opti	1557340
spro	1701108
motv	1827821
knop	1564180
clar	913277
srac	1781162
pros	1634038
ubia	1500242
jpi	1547994
ruprf	1010000
soi	1697500
mfl	1045126
bchg	1732409
htbk	1053352
diax	1608742
eqd	1818221
sprq	1821850
rcel	1762303
mrns	1267813
gsm	1639877
gsl	1430725
tlis	1584751
titn	1409171
rex	744187
gbl	1060349
bcei	1509589
evn	1074540
mtl	1302362
mcs	62234
vyne	1566044
gts	1171662
nh	1566469
nqp	870780
co	1467808
thr	1489096
alto	778164
ncv	1214935
bfc	1746109
coe	1659494
hps	1215913
faii	1815849
rapt	1673772
smts	1705259
leo	818972
sols	1519177
bnft	1576169
free	1753706
qtnt	1596946
snrh	1823854
bbsi	902791
crnx	1658247
frln	1810031
iiac	1825042
amyt	1783010
prth	1653558
flnt	1460329
athx	1368148
catc	711772
tufn	1757399
nisn	1603993
isee	1410939
jynt	1612630
myn	882150
jfr	1276533
yin	1661125
sppi	831547
itrn	1337117
msgm	1821175
allt	1365767
pko	1412350
xene	1582313
lbc	1475348
uxin	1729173
este	10254
cresy	1034957
avdl	1012477
jhb	1647933
nltx	1404644
hql	884121
gtxmq	1735707
ibio	1420720
igd	1285890
mca	888410
rmt	912147
bivi	1580149
ezoo	1752372
onew	1772921
wve	1631574
mqy	890196
ctaq	1823634
anik	898437
pdac	1821317
ocx	1642380
hear	1493761
isd	1534880
voxx	807707
mtw	61986
ntp	829365
mcft	1638290
mov	72573
vki	908993
axti	1051627
thbr	1769318
prof	1628808
thw	1635977
tg	850429
idt	1005731
yrd	1631761
blct	1791278
urov	1740547
aray	1138723
hmlp	1603016
ctt	1341141
crf	33934
cmcm	1597835
ebf	33002
litb	1523836
labp	1785345
fsd	1494530
vhi	59255
fuse	1807846
dsu	1051003
clfd	796505
nhf	1356115
srlp	1525287
dpg	1515671
ntst	1798100
hpi	1176199
ead	1210123
evi	65312
rmgb	1820143
spfr	1825079
amal	1823608
rfl	1713863
sxc	1514705
pgc	1050743
fusn	1805890
nexi	1538210
beem	1398805
btnb	1831236
efr	1258623
blbd	1589526
dx	826675
asle	1754170
spne	1637761
glsi	1799788
xnet	1510593
ryi	1481582
siga	1010086
selb	1453687
bmrc	1403475
clpt	1285550
wsbf	1569994
loop	1504678
stk	1471420
rick	935419
ctso	1175151
gbab	1495825
mrac	1830180
caf	1368493
aplt	1697532
ttoo	1492674
llnw	1391127
lxfr	1096056
sprb	1683553
crnt	1119769
sbr	710752
ppt	827773
atro	8063
btaq	1815526
sos	1346610
kala	1479419
stic	1819574
kldo	1751299
bkrp	1580095
dxpe	1020710
pvac	77159
arow	717538
orph	1764791
dmlp	1172358
higa	1823776
orc	1518621
mgta	1690585
tdw	98222
codx	1692415
cplg	1707178
twi	899751
inzy	1693011
advv	1698519
pbyi	1401667
flng	1772253
crd-a	25475
opt	1815620
mbwm	1042729
qmco	709283
ltrpa	1606745
vih	1820302
pmo	900422
cste	1504379
etnb	1785173
hafc	1109242
glog	1534126
cue	1645460
newt	1587987
cnbka	812348
scpl	1760717
cdak	1659352
lsf	1650696
awp	1390195
nbev	1579823
hci	1400810
bui	1528988
vpg	1487952
alrs	903419
mlr	924822
oprt	1538716
fsp	1031316
ktf	839533
twnd	1814215
tyme	1537917
laws	703604
lbti	1384135
apei	1201792
amot	46129
klr	1719489
usx	923571
mdvl	1402479
opy	791963
jnce	1640455
tgb	878518
ampe	1411906
dba	1383082
crdf	1213037
sva	1084201
bfz	1137391
alus	1781115
msbi	1466026
yac	1815302
sqz	1604477
fra	1259708
dzsi	1101680
crai	1053706
surf	1718108
nak	1164771
acnd	1805651
dlth	1649744
vntr	1705682
dhil	909108
hmtv	1567345
omn	1090061
aef	846676
stim	1227636
gtyh	1682325
pflt	1504619
djco	783412
ufi	100726
fust	1636051
cnsl	1304421
ftft	1066923
cap	1722438
rsva	1828318
sunw	1172631
snr	1610114
deh	1812173
conn	1223389
muj	1053988
atlc	1464343
bfst	1624322
ccap	1633336
lctx	876343
uec	1334933
enpc	1816261
uve	891166
land	1495240
meip	1262104
trc	96869
dmyi	1824920
hckt	1057379
hcmc	844856
cbah	1828723
csse	1679063
ibcp	39311
gut	1080720
invu	862651
clvr	1819615
senea	88948
fulc	1680581
nan	1074769
drio	1533998
miy	890393
mbii	1441693
tnk	1419945
min	826735
mofg	1412665
nrgx	1756908
frgi	1534992
frph	844059
crmd	1410098
dgns	1827075
mhn	1038186
vrna	1657312
soac	1798562
dcrb	1716583
wtrh	1653247
flic	740663
acre	1529377
cpsi	1169445
ta	1378453
sien	1551693
cio	1593222
vsec	102752
fbrx	1419041
ndls	1275158
rrgb	1171759
cprx	1369568
leju	1596856
aeye	1362190
ubx	1463361
kbal	55772
tpvg	1580345
olp	712770
tern	1831363
irs	933267
gnk	1326200
hbt	775215
imux	1280776
fngr	1602409
vrs	1421182
iea	1652362
frx	1826889
xoma	791908
piai	1819175
huiz	1778982
wuyi	1687065
otlk	1649989
tour	1597095
xpoa	1821742
ipi	1421461
stxs	1289340
sftw	1753539
itegy	1579597
mark	1368365
spke	1606268
cnnc	1410187
bxc	1301787
qh	1781193
hcar	1824846
grbx	1419275
fcbc	859070
iaca	1821018
itmr	1613170
fwaa	1837014
etwo	1800347
mcb	1476034
glo	1350869
dbtx	1656536
gss	903571
hffg	1680873
bdsi	1103021
hymc	1718405
rgp	1084765
asa	1230869
ztr	836412
afb	1162027
pmx	1181506
icad	749660
edd	1388141
plm	866028
btu	1064728
cspr	1598674
raac	1824734
nev	1469392
dspg	915778
fldm	1162194
biio	1575420
apts	1481832
apto	882361
rgs	716643
eto	1281926
lsea	1721386
bwb	1341317
pmm	844790
lpi	1528129
wti	1288403
nsco	1709682
bym	1181187
aenz	1572621
cswc	17313
cdzi	727273
hpf	1189740
trch	1431959
axu	1364128
muds	1820727
dgica	800457
hmco	1829042
ncz	1227857
ello	946394
jpdyy	1615026
trvn	1429560
rdhl	1553846
immr	1058811
intz	736012
vstm	1526119
mpaa	918251
fisi	862831
shmp	1465470
nmtr	1551986
sgc	95574
rtpz	1828105
htpa	1828817
gbli	1494904
cfac	1818644
cbay	1042074
bw	1630805
etb	1308927
jfu	1619544
mta	1722606
hoft	1077688
mcr	851170
vacq	1819994
vmd	1729149
lkco	1487839
gain	1321741
infu	1337013
dsm	855887
clxt	1705843
when	943535
actg	934549
camp	730255
sgu	1002590
gdlc	1729997
oncr	1671818
hesm	1789832
acbi	1461755
ccne	736772
oeg	1108967
pkoh	76282
igic	1794338
jri	1539337
bsn	1815805
bkt	832327
hysr	1481028
ccbg	726601
ccac	1794621
ois	1121484
anip	1023024
peo	216851
gwrs	1434728
fmnb	709337
egan	1066194
tffp	1733413
ybgj	895464
fiii	1784168
cbmg	1378624
oia	835333
nodk	1681206
legh	1436208
eypt	1314102
rtto	1646576
tinv	1820144
asg	786035
gnty	1058867
autl	1730463
mcbs	1747068
arya	1808805
abti	1442999
eigr	1305253
pfl	1244183
mmt	809173
bned	1634117
nept	1401395
fc	886206
nebc	1826018
plym	1515816
jro	1289213
gte	1273441
htbi	1538263
tei	909112
wsr	1175535
bh	1726173
rmm	1771226
ctac	1824577
puyi	1750264
lptv	1643988
pmf	1140392
pnnt	1383414
rm	1519401
mogo	1602842
ibex	1720420
ston	1753886
ble	1176194
bsrr	1130144
vtru	1805012
bhb	743367
men	844172
rlgt	1171155
acv	1636289
msb	65172
taco	1585583
kirk	1056285
indt	1037390
nxtc	1661059
hawel	46207
mbi	814585
evgn	1574565
onct	1260990
abus	1447028
ins	320340
cpsr	1805087
rfi	891290
cla	1816581
rpla	1763731
rrbi	1071236
bry	1705873
ecc	1604174
ipha	1598599
agle	1636282
wtba	1166928
gik	1802749
jgh	1615905
artna	863110
sesn	1485003
ccrn	1141103
spfi	1163668
rice	1823766
novn	1467154
lokb	1821769
livx	1491419
gpl	1300050
luna	1239819
fof	1375340
chn	845379
myj	884216
acev	1813658
ffa	1291334
resn	1579910
ucl	1775898
aqms	1621832
casi	895051
dssi	1761940
borr	1715497
rbb	1499422
prtk	1178711
sor	91847
ceix	1710366
kinz	1820875
ufpt	914156
ngvc	1547459
fbio	1429260
mesa	810332
natr	275053
plg	1095052
ooma	1327688
vrca	1660334
erc	1227073
ncty	1296774
pcq	1140411
splp	1452857
lndc	1005286
silc	916793
usas	1286973
cerc	1534120
hyi	1497186
ftiv	1777835
vrtv	1599489
wsg	1771279
egle	1322439
tgls	1534675
biox	1769484
tlsa	1723069
inbt	1657803
gmhly	1438848
cpsh	814676
ptsi	798287
apyx	719135
tk	911971
ipldp	52485
eqbk	1227500
rbnc	1606440
je	1538789
onds	1646188
mtrx	866273
fpi	1591670
kldi	1752474
rvi	1735184
bgfv	1156388
flmn	1703785
hook	1760542
tcda	1595585
fdus	1513363
powl	80420
hov	357294
srt	1031029
lnd	1499849
gtll	932021
gfn	1342287
dske	1642453
tmq	1543418
redu	1712178
acrdf	1762359
tast	809248
jagx	1585608
hpx	1809353
fgna	1818502
xers	1346302
ctk	1734262
cdxc	1386570
bbcp	1703956
atto	1606457
wilc	1030997
utmd	706698
cznc	810958
asaq	1819510
cstr	1676479
oacb	1820931
empw	1822928
emf	809708
eot	1454741
fiv	1687081
ht	1063344
seovf	1491434
eex	1579214
psf	1498612
txcb	1006840
nmy	897424
gpm	1310709
crge	1277250
cidm	1173204
fly	1407298
acet	1720580
tti	844965
stxb	1499453
dl	1438644
ngl	1504461
plpc	80035
yell	716006
ncmi	1377630
lake	798081
osbc	357173
mvt	897269
aout	1808997
chs	897429
agmh	1705402
safly	1538028
ebtc	1018399
vlgea	103595
sfst	1090009
tisi	318833
sv	1822966
myc	882152
tlys	1524025
amnb	741516
ormp	1176309
viao	1769116
nvec	724910
kmda	1567529
gf	858706
mtac	1826667
smsi	948708
clmt	1340122
aspl	1819516
evfm	1618835
glad	1143513
trns	99302
jvczy	1534648
mqt	887394
ksmt	1814824
smbk	1038773
pds	1013605
vreof	1771706
hayn	858655
smbc	916907
rdvt	1720116
altg	1759824
esca	33488
catn	1632275
crsa	1723648
iif	916618
mixt	1576914
bgh	1521404
scvx	1794717
civb	944745
gfasy	1389207
nwpx	1001385
enlv	1596812
vcvc	1821595
lmrk	1615346
srga	1760173
mogu	1743971
cvlg	928658
rcs	916183
kio	1515940
mue	1071899
gau	1377757
cia	24090
irmd	1325618
bkn	894242
fct	1282850
lcut	874396
bmtm	1568385
nbh	1178839
sona	1325670
vpv	895528
itic	720858
oesx	1409375
quad	1481792
inbk	1562463
prog	1580063
shsp	1506439
eq	1746466
mson	880432
cogt	1622229
ncna	1709626
sbg	1816708
nca	818851
ddlx	1643194
kmf	1500096
gnpx	1595248
wia	1254370
glto	1800315
cmpi	1651431
mnov	1226616
ptgef	1095435
nxp	883618
nsh	1816017
eskyf	1010559
cnlhn	23426
mec	1766368
poetf	1437424
avnw	1377789
nnbr	918541
dsx	1318885
vra	1495320
arbg	1823826
tsoi	1419051
fei	1556336
cem	1488775
aone	1816613
kor	1507964
evc	1109116
hchc	1006837
dbdr	1823144
smmf	811808
emx	1285786
alpn	1626199
supv	1517399
ueps	1041514
fbnk	1511198
edap	1041934
mepw	1627452
raca	1811764
ivc	742112
dbl	1525201
pck	1170300
hsaq	1814114
blu	1259942
caba	1759138
valu	717720
mcbc	1053584
uk	1821424
dbo	1383058
cvgi	1290900
vii	1826011
abeo	318306
soly	1548187
evm	1177161
leu	1065059
bvh	315858
grtx	1563577
agrx	1261249
seel	1017491
cveo	1590584
tyg	1268533
next	1612720
mav	1258943
mbio	1680048
pke	76267
nuo	878200
sb	1434754
scor	1158172
nxq	885733
cslt	1433714
id	1698113
osmt	1739426
cto	23795
care	1829576
noa	1368519
hcaq	1833769
bfi	1723580
acrx	1427925
anpcy	1620678
ghl	1282977
npv	897421
roch	1796303
ftf	1233087
cece	3197
duc	894239
mhi	1223026
whf	1552198
gnln	1743745
ssss	1509470
ayro	1086745
mtnb	1582554
mfm	801961
pbfs	1769663
lmnr	1342423
hbcp	1436425
hzn	1637655
fst	1815737
ruhn	1753268
aaoi	1158114
cato	18255
mtcr	1634379
actx	1096950
pypd	1611842
bgt	1287480
lrmr	1374690
kzr	1645666
imv	1734768
pcyo	276720
amr	1704715
pwfl	1774170
atax	1059142
pfis	1056943
ckpt	1651407
logc	1664106
kxin	1713539
ezpw	876523
pht	1166258
ccb	1437958
fnlc	765207
dmb	1565381
tmdi	840551
edn	1395213
sqns	1383395
odc	74046
gstx	1497649
crhm	1461119
stg	1723935
gdo	1472341
itrm	1659323
vnrx	93314
glre	1385613
phd	1305767
kvhi	1007587
mci	275694
anh	1047884
lci	57725
nbse	1173281
tsi	809559
oca	1827669
vygr	1640266
fdbc	1098151
rcar	1016708
mvbf	1277902
ftsi	1529463
brg	1442626
coms	1178727
spxx	1338561
lchd	1715433
cinr	1575051
inmb	1711754
thm	1134115
kuke	1809158
ipa	1715925
jhd	1666735
sj	1753673
sar	1377936
hrtg	1598665
cas	1822309
mgu	1326390
idn	1040896
jof	859796
fins	1745059
bctg	1819133
nuw	1450445
wrap	1702924
at	1419242
vtgn	1411685
ds	1175483
ptn	911216
eldn	1404281
adma	1368514
agtc	1273636
hrzn	1487428
gsv	1321847
latn	1766146
ayla	1797336
mtt	1454021
bcli	1137883
mulg	1629665
hbmd	1390162
leaf	1365038
htbx	1476963
uihc	1401521
izea	1495231
atos	1488039
cntg	1757097
gldg	1538847
orrcf	1390352
pays	1496443
rcky	895456
imnm	1472012
jrs	1158289
tmts	1822553
fve	1159281
pcsb	1691337
nr	71829
infi	1113148
ycbd	1644903
eols	1570562
airg	1272842
fmao	792966
brt	14846
gshn	1639327
vtn	883265
tmst	1598428
qli	1779578
prqr	1612940
htzgq	1657853
iti	350868
thtx	1512717
uryl	1652842
agfy	1800637
vhaq	1823857
neti	1587264
stcb	1539850
nl	72162
gpja	41091
lyts	763532
fsbw	1530249
mrmd	1522767
xspa	1410428
pavm	1624326
wpg	1594686
hbb	1709164
crbp	1595097
brbs	842717
reemf	1419806
otic	1493566
chma	1339469
aptx	1674365
ctic	891293
sic	1723866
oncs	1444307
evf	1070732
gnss	924383
ajx	1614806
rwbyf	1744345
liqt	1307579
jfin	1743102
psti	1158780
nath	69733
oiim	1095348
chuc	1134765
eman	1046995
dhy	1061353
apcx	1070050
ocsi	1577791
nymx	1018735
gwgh	1522690
etx	1563696
cgro	1799611
aveo	1325879
imra	1672619
uan	1425292
lgi	1278211
apt	884269
byrn	1354866
thca	1773087
ocn	873860
mkd	1758736
sbt	1680379
eton	1710340
dakt	915779
suns	1508171
nhs	1487610
petx	1509190
aspu	1487198
fcbp	1716697
tlc	1722890
seav	1763660
gmlp	1415916
lmpx	1731727
htoo	1819794
igi	1462586
fen	1284940
ontx	1130598
smed	898770
scpe	1764301
fkwl	722572
gtt	1315255
pzc	1181504
optn	1494650
cnf	1733868
bgr	1306550
xcur	1698530
cnty	911147
kshb	1604627
axla	1633070
lhc	1824153
pgsvy	902053
pvbc	1778784
mist	1408443
obsv	1685316
evg	1287498
flxs	37472
nbn	811831
mlp	63330
ggt	921671
mhd	1034665
hrow	1360214
tbnk	1447051
flc	1245648
ehi	1228509
isr	728387
dfns	1777946
aht	1232582
vinc	1796129
gsmg	1738758
mhld	1412100
jce	1385763
vbf	5094
pmvc	1807765
fxe	1328598
hyre	1713832
bkcc	1326003
insi	30125
pola	1622345
mlss	855683
vvpr	1681348
ags	1593548
inve	1036044
mg	1436126
acnb	715579
jco	1686142
emo	1517518
xgn	1274737
nxr	888411
bblg	1419554
ffmgf	1641229
tnav	1474439
dsac	1823466
gpp	1635650
rnet	1162112
spok	1289945
spi	1210618
fund	825202
aft	1502573
ciso	1777319
pkbk	1315399
slno	1484565
aku	1776197
sncr	1131554
eod	1386067
alco	3545
tmrc	1445942
mdca	876883
arec	1590715
exfo	1116284
cnce	1367920
pfbi	887919
tsbk	1046050
ecf	793040
bset	10329
zest	1437491
pxlw	1040161
tvac	1820566
enx	1177162
tara	1359931
blsa	1823200
czfs	739421
slgl	1684693
sbbp	1634432
vist	1762506
tgrf	1551286
ivh	1568292
gix	1770141
emp	66901
kf	748691
nrim	1163370
gwac	1819989
grx	1391437
nukk	1592782
dhf	1057861
scd	1270131
ptvca	9346
fvcb	1675644
aleaf	1754664
th	1712189
strt	933034
ueec	1096938
bcbp	1228454
nmci	1707210
efl	1701167
ymtx	1445283
cala	1496671
ihit	1682811
nml	1562051
bhr	1574085
clsd	1539029
pim	830622
strs	885508
pfd	868578
gpx	70415
mreo	1719714
twn	804123
nrp	1171486
amrk	1591588
bsl	1486298
admp	887247
pfhd	1630856
ovid	1636651
cxxif	831609
lcnb	1074902
enj	71508
innd	1609139
gnft	1757064
hurc	315374
fenc	1211583
pstl	1759774
uti	1261654
aif	1526697
seco	1633441
samg	1549966
sgoc	1412095
tela	1561921
bwg	1504545
glq	1316463
gmbl	1451448
goro	1160791
eng	933738
cbnk	1419536
orrf	826154
zvo	1305323
inb	1395057
eht	1665817
cmls	1058623
nsl	1093428
urg	1375205
emkr	808326
aqst	1398733
renn	1509223
nksh	796534
ide	1417802
cih	1749797
gne	1528356
crecf	1478035
vtvt	1641489
hyb	825345
fdeu	1646109
thcbu	1760689
glg	1556266
hqda	1304730
krus	1772177
immp	1506184
jtd	1397173
wism	1756640
asmb	1426800
fll	891482
nsrcf	1302084
cbio	1124105
ltrn	1763950
tschy	1614483
culp	723603
xyf	1725033
kin	1561743
pcb	1423869
atlo	1132651
caas	1157762
gcbc	1070524
cvcy	1127371
ktyb	1000232
mmnff	1776932
pei	77281
nro	1261166
frbk	834285
mxf	65433
drtt	1340476
opp	1678130
cofs	803164
bgio	1691433
gtii	356590
cybe	768411
mdxl	1601280
wlfc	1018164
tirx	1782941
nmm	1415921
tusk	1679268
cwco	928340
mpb	879635
unty	920427
tsq	1499832
tci	733590
eoss	1651958
qk	1769256
nwfl	1013272
flux	1083743
mpa	891038
bny	1137390
fif	1513789
myf	882153
ccnc	1641398
inuv	829323
belfa	729580
fury	1514597
pcom	1204413
trx	1173643
mrcc	1512931
lazy	1721741
acp	1503290
genc	64472
mdna	1807983
iin	88790
siox	1636050
oxsq	1259429
cmcl	766011
scph	1604950
eryp	1624422
watt	1575793
mdwt	355379
mmex	1440799
glyc	1253689
idra	861838
msd	904112
dla	1101396
aunff	1507713
laix	1742056
dbb	1383084
krmd	704440
rbtk	1594204
ggm	1551949
swkh	1089907
znog	1131312
cplp	1392326
brpm	1839360
niq	1564584
itrg	1722387
wneb	1157647
ccm	1472072
lov	1705338
bcv	9521
smti	714256
dgl	1383055
rgco	1069533
nen	746514
sd	1349436
enob	1527728
baos	1811216
ft	833040
scty	1265107
flac	1828326
gaia	1089872
dmf	839122
biol	811240
teaf	1704299
inlb	1500123
nc	789933
pbt	319654
orn	1402829
ictsf	1010134
jhs	759866
gsit	1126741
visl	1565228
dyai	1213809
acst	1444192
fgovf	1064052
srev	1310114
omeg	1832010
istr	1602658
wmc	1465885
lomlf	1509397
sgam	1820201
krkr	1779476
cbh	1701809
hbio	1123494
fxy	1353613
gceh	748790
ljpc	920465
weys	106532
rrd	29669
tgan	1715768
sjt	319655
fbiz	1521951
osg	75208
atao	1570937
mlac	1807594
naz	892992
wrn	1364125
bfra	1712641
basi	720154
expr	1483510
nmrd	1602078
pbts	1754323
mhh	1437226
inse	1615063
sup	95552
gleo	1784851
snfca	318673
bgx	1504234
fcap	1070296
atbpf	1583682
clsn	749647
aacg	1420529
prgx	1007330
esq	1531031
tnp	1166663
iii	1371489
jdd	1255821
cfrx	1478069
trec	7039
boch	702513
fccy	1141807
ftk	928054
essc	1760683
atxg	1650101
lyra	1327273
aprn	1701114
mus	1058234
cmct	908311
hqi	1140102
qumu	892482
alsk	1089511
nlst	1282631
evax	1828253
fstr	352825
glop	1598655
ela	701719
wkey	1738699
cix	1049606
rmbi	1767837
tedu	1592560
levl	1412707
tipt	1393726
pfo	882071
muh	1038190
pdlb	1703489
gnca	1457612
pyyx	939930
sifi	1500213
egy	894627
chmg	763563
zeus	917470
bta	1343793
hlxa	1821586
mcmj	1785592
avgr	1506928
eyen	1682639
slct	1263762
bbk	1167467
pico	830122
bpts	1768946
inf	1522807
sieb	65596
rei	1384195
lpcn	1535955
lmnl	1351172
mhf	830487
esxb	1323648
extn	1635881
ntrb	1676047
idty	1534154
bcml	1730984
scyx	1178253
cik	810766
wwr	839470
wea	1163792
lwlg	1325964
celc	1603454
boxl	1624512
cdr	761648
hlan	844959
ewlu	1517498
fmn	1199004
gen	1351051
shbi	1035092
bsgm	1530766
sund	1171838
tdac	1673481
asps	1462418
adms	1328143
alrn	1420565
fnwb	1556727
jpt	1679033
rdi	716634
amtx	738214
dmac	1401040
smtx	1108320
lptx	1509745
inod	903651
mrln	1260968
hofv	1708176
zsan	1587221
bwen	1120370
nuvb	1811063
cee	860489
bwfg	1505732
zyne	1621443
tren	1740797
zdge	1667313
ddmx	1828957
mict	854800
essa	1382230
ctvz	794929
pirs	1583648
usio	1088034
eml	31107
cxe	845606
linc	1286613
chmi	1571776
rmti	1041024
dbp	1383057
plx	1006281
tcfc	855874
frtg	1602813
pwod	716605
phge	1739174
kern	1755953
bmtx	1725872
metc	1687187
elox	1035354
dmo	1478102
apvo	1671584
ship	1448397
piivx	1557265
optt	1378140
ifrx	1708688
iga	1332943
riv	1501072
asur	884144
sybx	1527599
nba	1823882
mfin	1000209
ivac	1001902
elvt	1651094
srra	1290149
grnq	1597846
jroof	1602380
hil	1287808
stal	1614556
isba	842517
fgbi	1408534
azyo	1708527
yayo	1691077
orgs	1460602
wbqnl	1785494
sfe	86115
jhi	759828
rnwk	1046327
cffi	913341
ytra	1516899
prph	868278
rocc	1824403
pmbc	1109546
blrx	1498403
dhx	1393883
metx	1796514
hie	1519505
dpw	896493
algr	1720025
stnd	1492915
enz	316253
cvly	806279
phun	1665300
arl	1102238
evbn	842518
gdrzf	1072725
asrt	1808665
bwac	1821146
ihd	1496292
vmm	895658
avct	1704760
hglb	1622148
epgg	1501862
apre	1781983
tcon	1394319
csbr	771856
aih	1757143
aytu	1385818
alya	1734520
mitt	1514281
capr	1133869
asys	720500
pai	75398
iec	49728
ger	1612875
lngb	1602706
bsvn	1746129
nny	818850
rdcm	1016838
vero	1409269
pfsw	1095315
ghm	716314
gaxy	1127993
earn	1560672
bene	1828735
cwgl	1562151
feng	1509646
mdwd	1593984
mnp	894351
aei	1750106
refr	793524
nerv	1598646
scps	1772028
pcti	1057083
mcn	1289868
fncb	1035976
anvs	1477845
adad	1593204
pcyg	50471
brez	1817640
dnif	1059213
lumo	1126234
mbrx	1659617
sbev	1553788
ap	6176
bbf	1137392
jyac	1824119
vel	1692376
wei	1734902
mgf	811922
xtnt	1453593
ptk	1797099
fuaiy	1132571
ntg	1490286
myfw	1327607
cemi	1092662
tops	1296484
tzoo	1133311
rgt	1514490
cycn	1755237
fcuv	1590418
panl	1606909
mntx	1302028
aumn	1011509
ntz	900391
atnf	1690080
xfor	1501697
very	1575434
brid	14177
ebmt	1478454
fsfg	1435508
edf	1501103
bgsf	1474903
psix	1137091
cgo	1285650
batl	1282648
aerg	879911
ygmz	1782037
ptmn	1372807
nwin	919864
galt	1133416
pine	1786117
phas	1169245
lqda	1819576
heq	1496749
fnrn	1114927
dlhc	785557
bfin	1303942
mbcn	836147
mrkr	1094038
rmi	1746967
mrbk	1750735
eucr	1822929
niobf	1512228
mtbc	1582982
pme	1517130
agd	1362481
mnsb	1693577
whg	1165002
tuem	878726
aubn	750574
ped	1141197
nmt	897419
asc	1577437
gvxxf	1490596
opbk	1722010
usdp	1610682
cocp	1412486
snpw	1343465
jta	1265708
cdjm	1024095
jsd	1509253
kulr	1662684
onvo	1497253
sanw	1477246
omws	1676852
nbac	1780262
pbpb	1195734
asln	1722926
anix	715446
ltrx	1114925
cban	711669
ksm	846596
nkg	1177219
otra	1821318
vgi	1528811
ntic	875582
uone	1041657
mfnc	36506
pgtk	1553404
rpmt	1437283
educ	31667
mrge	1623360
hwbk	893847
sbfg	767405
mram	1438423
fkys	737875
pebk	1093672
xela	1620179
mmac	1003201
baf	1181026
vivk	1450704
ngs	1084991
agfs	1592016
fam	1302624
sls	1390478
icbk	1470205
ctr	1547341
nim	890119
sbi	882300
cmu	809844
stks	1399520
lee	58361
xin	1398453
lfvn	849146
plxp	1497504
fcco	932781
apen	1251769
gdp	943861
mven	894871
trib	888721
pcm	908187
jeq	866095
cydvf	1394039
ovly	1431567
tmrr	1685237
rmrm	1452477
banx	1578987
mchx	1224133
clir	1434524
aaic	1209028
dpls	866439
ecor	1560258
nmtc	1500198
lsyn	1667489
gig	1836981
zagg	1296205
xan	1332551
mpv	831655
ctgo	1502377
ung	1376227
ogen	1174940
pni	1170311
vs	1701963
xair	1641631
vjet	1582581
gmgi	1437925
ggz	1585855
iaf	779336
tfecy	1630511
rbycf	1057791
gcv	845611
nspr	1433607
spe	897802
gdl	1378701
hlix	1611277
sppp	1539190
mft	891188
evoa	728447
xflt	1703079
geos	1001115
jax	1617227
atnm	1388320
ctgl	1498067
sfun	1294404
mrzm	1413754
nyc	1595527
stcn	914712
dcth	872912
asm	316888
armp	921114
fpl	1589420
ofed	1501078
snd	1529628
ocup	1228627
chfw	1824893
lgvn	1721484
ffnw	1401564
pdsb	1472091
flwpf	1752524
rtsl	1575659
clpr	1649096
sing	1443611
mlvf	1550603
koss	56701
swz	813623
plbc	1168455
hnw	1388126
adoc	1824884
rvsb	1041368
cpst	1009759
vblt	1603207
lmb	1606163
ipix	1355250
unb	706863
gass	1328919
epm	1006655
kblb	1413119
nrbo	1638287
cfbk	1070680
budz	1393772
nuze	1527613
ptrs	832090
acbm	1622996
uamy	101538
lark	1141688
bbxia	1814974
vmar	1813783
czwi	1367859
eff	1573698
lxu	60714
uexcf	1289028
usak	883945
adxs	1100397
stsa	1692830
chra	1730346
ettx	1724344
bsbk	1787414
fraf	723646
ghsi	1642375
fonr	355019
isun	1634447
ubfo	1137547
twin	100378
fat	1705012
erh	1279014
lybc	816332
fvam	1823465
aezs	1113423
cxdo	1075736
prov	1010470
calb	1752036
emyb	1449794
ae	2178
rrts	1440024
fcrd	1464963
sga	886136
func	763907
arav	1513818
dex	1396167
inpx	1529113
atxi	1644963
enbp	1437479
obci	350737
mnpr	1645469
aame	8177
sdh	1780731
apm	1734005
nobh	72205
oncy	1129928
issc	836690
cyad	1637890
grin	1725293
chaq	1799850
qnbc	750558
nm	1333172
verb	1566610
ftek	846913
srl	16859
cqcq	1569083
amst	1807166
ulbi	875657
avco	1630212
dtea	1627606
pgp	1318025
akom	1590496
atcx	1751143
mpvdf	1004530
petz	1684425
mags	896494
hbp	1093082
cizn	1075706
farm	34563
cwbr	1522602
clrb	1279704
brqs	1650575
grow	754811
rndb	1667161
odyy	1626644
klxe	1738827
ltdh	93205
shwz	1622879
iae	1385632
pte	1076682
aim	946644
jemd	1708261
pflc	1093728
ovbc	894671
cdtx	1610618
jls	1472215
corr	1347652
ampy	1533924
lxeh	1814067
bsd	1089094
cglo	842013
gpic	918580
aese	1708341
acu	2098
mn	1524223
cney	1780785
ocg	1776067
aau	1015647
vgz	783324
lpth	889971
mlllf	1714562
frevs	36840
lsaq	1819113
avbh	1443575
szc	1506488
bwmy	1656501
imbi	870826
naii	787253
usws	1670349
cnttq	1652499
lway	814586
kmph	1434647
reph	1588972
mito	1696396
jp	1616291
nuvr	71557
aktx	1541157
